,listing_id,travel_score
27475,london32279479,1.0
27476,london32280605,3.0
27477,london32296811,1.0
27478,london3229925,1.0
27479,london32299398,2.0
27480,london32302255,2.0
27481,london32303544,2.0
27482,london32306099,2.0
27483,london32308720,1.0
27484,london32311007,1.0
27485,london32320054,1.0
27486,london32321548,2.0
27487,london32321762,2.0
27488,london32322018,2.0
27489,london32322156,3.0
27490,london32324884,1.0
27491,london32331840,3.0
27492,london32334969,1.0
27493,london32336446,1.0
27494,london32341177,1.0
27495,london32343240,4.0
27496,london32346196,2.0
27497,london323473,1.0
27498,london3235160,1.0
27499,london32353072,2.0
27500,london3235314,2.0
27501,london32357008,1.0
27502,london32357927,3.0
27503,london32358854,2.0
27504,london32372159,1.0
27505,london32372863,1.0
27506,london32372870,2.0
27507,london32373613,3.0
27508,london32373728,2.0
27509,london32374189,1.0
27510,london32377863,2.0
27511,london32378366,2.0
27512,london32379140,1.0
27513,london32380123,3.0
27514,london32381348,3.0
27515,london3238145,1.0
27516,london32381804,4.0
27517,london32383470,1.0
27518,london3239071,2.0
27519,london32391743,2.0
27520,london3239200,1.0
27521,london32395186,3.0
27522,london32396138,1.0
27523,london32396445,2.0
27524,london32396841,1.0
27525,london32400244,4.0
27526,london32401030,3.0
27527,london32401529,3.0
27528,london32401664,3.0
27529,london3240201,1.0
27530,london3240415,1.0
27531,london3240539,2.0
27532,london32412045,1.0
27533,london32415134,2.0
27534,london32415301,2.0
27535,london32415684,3.0
27536,london32418592,2.0
27537,london32430300,1.0
27538,london32435710,1.0
27539,london32440623,3.0
27540,london32441993,1.0
27541,london32443454,1.0
27542,london32443527,1.0
27543,london32445708,1.0
27544,london32457556,1.0
27545,london3245785,2.0
27546,london32458423,1.0
27547,london32458998,2.0
27548,london32469031,2.0
27549,london32481558,1.0
27550,london32482626,2.0
27551,london32484035,2.0
27552,london32484354,1.0
27553,london32484421,2.0
27554,london32484537,2.0
27555,london32487586,2.0
27556,london32490015,1.0
27557,london32492365,3.0
27558,london32492648,3.0
27559,london3249287,2.0
27560,london32494734,2.0
27561,london32494764,2.0
27562,london32495392,2.0
27563,london32498798,1.0
27564,london32514585,1.0
27565,london32515199,1.0
27566,london32517741,2.0
27567,london32520449,3.0
27568,london32520661,3.0
27569,london32520852,1.0
27570,london32521108,2.0
27571,london32528957,2.0
27572,london3253348,1.0
27573,london32533708,2.0
27574,london32535245,1.0
27575,london32539183,1.0
27576,london32539422,1.0
27577,london32540386,3.0
27578,london32541269,2.0
27579,london32541636,2.0
27580,london32541714,2.0
27581,london32543157,2.0
27582,london32543934,3.0
27583,london32544211,1.0
27584,london32544758,1.0
27585,london32547313,2.0
27586,london32562644,1.0
27587,london32565815,1.0
27588,london32567855,3.0
27589,london32569364,1.0
27590,london32571537,2.0
27591,london32573518,3.0
27592,london3257661,1.0
27593,london32580195,1.0
27594,london32580463,2.0
27595,london32582637,3.0
27596,london32587506,2.0
27597,london32590095,1.0
27598,london32598419,1.0
27599,london32599461,1.0
27600,london3259990,1.0
27601,london32604986,1.0
27602,london32606428,1.0
27603,london32608669,1.0
27604,london32610139,2.0
27605,london32612446,1.0
27606,london32613768,1.0
27607,london32622753,1.0
27608,london32623773,3.0
27609,london32627027,1.0
27610,london32628792,2.0
27611,london32633307,3.0
27612,london32634023,3.0
27613,london32634031,3.0
27614,london32636272,2.0
27615,london32647213,1.0
27616,london32651609,2.0
27617,london32651938,2.0
27618,london32651997,1.0
27619,london32656521,2.0
27620,london32656683,2.0
27621,london32657827,1.0
27622,london32661549,3.0
27623,london32662426,3.0
27624,london326633,1.0
27625,london326655,2.0
27626,london32681407,2.0
27627,london32683017,1.0
27628,london32683909,2.0
27629,london32684662,2.0
27630,london32686549,3.0
27631,london32690042,2.0
27632,london3270479,4.0
27633,london32706563,1.0
27634,london32708332,2.0
27635,london32708376,1.0
27636,london32708396,3.0
27637,london32709192,1.0
27638,london32719472,2.0
27639,london32720242,2.0
27640,london32722072,2.0
27641,london32722192,3.0
27642,london32722251,1.0
27643,london32729674,2.0
27644,london32734211,2.0
27645,london32735527,1.0
27646,london32735951,2.0
27647,london32738722,1.0
27648,london32740123,2.0
27649,london32742167,2.0
27650,london32749941,1.0
27651,london3275109,1.0
27652,london32751450,2.0
27653,london32752537,2.0
27654,london32753782,2.0
27655,london32754669,3.0
27656,london3275469,3.0
27657,london32756010,2.0
27658,london32757244,1.0
27659,london32757526,1.0
27660,london32758088,2.0
27661,london32758312,2.0
27662,london32760242,2.0
27663,london32760358,1.0
27664,london32762664,2.0
27665,london32764197,1.0
27666,london3276487,1.0
27667,london32765309,3.0
27668,london32766454,4.0
27669,london32774174,1.0
27670,london32774668,1.0
27671,london32776809,2.0
27672,london32781370,3.0
27673,london32786293,2.0
27674,london3279376,1.0
27675,london32798394,1.0
27676,london32801449,1.0
27677,london32803162,1.0
27678,london32807863,1.0
27679,london3281207,2.0
27680,london32812673,1.0
27681,london32812930,3.0
27682,london32824335,1.0
27683,london32826809,2.0
27684,london32832698,3.0
27685,london32835621,1.0
27686,london32837029,3.0
27687,london32840799,2.0
27688,london32841474,2.0
27689,london32841748,3.0
27690,london32842178,3.0
27691,london32842892,2.0
27692,london32855094,1.0
27693,london32859019,2.0
27694,london32862960,1.0
27695,london32867236,3.0
27696,london32867659,2.0
27697,london3287526,1.0
27698,london32876772,4.0
27699,london32880903,1.0
27700,london32884634,3.0
27701,london32885753,1.0
27702,london32886433,2.0
27703,london32889129,1.0
27704,london32893615,1.0
27705,london32905195,1.0
27706,london32906722,1.0
27707,london32909113,1.0
27708,london3291050,2.0
27709,london32910661,4.0
27710,london32912438,2.0
27711,london32912851,3.0
27712,london32913578,1.0
27713,london32915087,3.0
27714,london32916073,2.0
27715,london32920423,1.0
27716,london3292685,3.0
27717,london32929006,3.0
27718,london32929339,2.0
27719,london32929698,1.0
27720,london32931350,1.0
27721,london32936039,3.0
27722,london32941154,1.0
27723,london32946756,2.0
27724,london3294824,1.0
27725,london3295048,1.0
27726,london32951696,2.0
27727,london32952208,2.0
27728,london32952865,1.0
27729,london32954864,1.0
27730,london32955285,1.0
27731,london32955939,1.0
27732,london32956500,1.0
27733,london329585,2.0
27734,london32961385,1.0
27735,london32961766,2.0
27736,london32962695,2.0
27737,london32966400,2.0
27738,london32972908,1.0
27739,london32973474,1.0
27740,london32974967,2.0
27741,london32977584,3.0
27742,london3297912,1.0
27743,london32979261,2.0
27744,london32980410,1.0
27745,london32981041,3.0
27746,london32983832,1.0
27747,london32984335,1.0
27748,london32984924,2.0
27749,london3298654,4.0
27750,london32987248,2.0
27751,london32999974,2.0
27752,london3300170,2.0
27753,london33009682,2.0
27754,london33014457,1.0
27755,london33015800,1.0
27756,london3302733,3.0
27757,london33029961,1.0
27758,london33030471,1.0
27759,london33032541,2.0
27760,london33035127,1.0
27761,london33036495,2.0
27762,london33037272,1.0
27763,london33040646,2.0
27764,london33043222,2.0
27765,london3304450,1.0
27766,london33054954,2.0
27767,london3305571,1.0
27768,london3305771,1.0
27769,london33059056,2.0
27770,london33059111,1.0
27771,london33063829,1.0
27772,london33065007,2.0
27773,london33068127,1.0
27774,london33083932,1.0
27775,london33084869,3.0
27776,london33085368,1.0
27777,london33087718,3.0
27778,london33090072,2.0
27779,london33090164,3.0
27780,london3309117,1.0
27781,london33094543,1.0
27782,london33097116,1.0
27783,london33105079,3.0
27784,london331058,1.0
27785,london33106068,1.0
27786,london33106164,3.0
27787,london33110143,1.0
27788,london33110376,3.0
27789,london33111225,2.0
27790,london33117020,1.0
27791,london33122861,3.0
27792,london33132774,1.0
27793,london33135615,1.0
27794,london33135842,2.0
27795,london33139112,2.0
27796,london33154003,1.0
27797,london33160066,1.0
27798,london33161306,1.0
27799,london33161421,1.0
27800,london33161986,1.0
27801,london33162131,1.0
27802,london33162891,1.0
27803,london33163880,2.0
27804,london33165115,1.0
27805,london33178317,1.0
27806,london33178909,2.0
27807,london33179253,1.0
27808,london33180436,1.0
27809,london33182541,1.0
27810,london33185929,2.0
27811,london33187447,2.0
27812,london33191472,2.0
27813,london33193563,1.0
27814,london33193933,2.0
27815,london33194416,1.0
27816,london33195740,1.0
27817,london33207942,1.0
27818,london33208817,2.0
27819,london33210568,2.0
27820,london33210925,1.0
27821,london3321096,2.0
27822,london33212241,2.0
27823,london33214472,2.0
27824,london33219603,3.0
27825,london33220818,1.0
27826,london33221341,1.0
27827,london33221806,1.0
27828,london33222980,2.0
27829,london33225445,1.0
27830,london33226684,2.0
27831,london33236987,3.0
27832,london33239106,3.0
27833,london33239592,2.0
27834,london33241680,2.0
27835,london3324429,1.0
27836,london33246085,3.0
27837,london33249764,1.0
27838,london33254047,1.0
27839,london33255616,1.0
27840,london33259403,2.0
27841,london33262374,2.0
27842,london33265825,3.0
27843,london33266124,1.0
27844,london33268591,2.0
27845,london33268742,1.0
27846,london33272137,2.0
27847,london3328248,3.0
27848,london33285010,2.0
27849,london33288186,3.0
27850,london33288792,1.0
27851,london33292418,1.0
27852,london33302260,1.0
27853,london33303010,3.0
27854,london33303675,2.0
27855,london33305439,2.0
27856,london33305536,1.0
27857,london33308201,2.0
27858,london33310193,2.0
27859,london33310272,2.0
27860,london3331191,3.0
27861,london33313050,1.0
27862,london33315498,2.0
27863,london33323477,2.0
27864,london3332666,1.0
27865,london33330010,2.0
27866,london33332,2.0
27867,london33333220,1.0
27868,london33337706,1.0
27869,london33341755,1.0
27870,london33342664,2.0
27871,london33354457,1.0
27872,london33356609,1.0
27873,london3335663,1.0
27874,london33357417,3.0
27875,london33357498,1.0
27876,london33362581,1.0
27877,london33369497,1.0
27878,london33370548,1.0
27879,london33385444,2.0
27880,london33386617,1.0
27881,london33388608,1.0
27882,london33392642,2.0
27883,london33392972,1.0
27884,london33393417,1.0
27885,london33394116,1.0
27886,london33396774,2.0
27887,london33399789,2.0
27888,london33406619,1.0
27889,london33413955,1.0
27890,london33415675,2.0
27891,london33419769,1.0
27892,london33419861,2.0
27893,london33421703,1.0
27894,london33421838,3.0
27895,london33422240,2.0
27896,london33422588,3.0
27897,london3342278,1.0
27898,london33426128,2.0
27899,london33426760,1.0
27900,london33427367,1.0
27901,london33438381,2.0
27902,london33439400,1.0
27903,london33440414,2.0
27904,london33443087,1.0
27905,london33443933,2.0
27906,london33447381,1.0
27907,london334603,2.0
27908,london33463957,1.0
27909,london33468207,1.0
27910,london3347023,1.0
27911,london33480557,1.0
27912,london33481290,2.0
27913,london33482386,2.0
27914,london3348568,3.0
27915,london33486289,1.0
27916,london33488530,2.0
27917,london33491022,1.0
27918,london33493630,1.0
27919,london33493636,2.0
27920,london33494490,1.0
27921,london33504528,1.0
27922,london33505607,1.0
27923,london33507349,1.0
27924,london33508357,1.0
27925,london3350842,2.0
27926,london33510937,1.0
27927,london33516485,3.0
27928,london3351846,2.0
27929,london33519732,1.0
27930,london33521783,1.0
27931,london33523600,1.0
27932,london33528313,3.0
27933,london33546414,4.0
27934,london33547623,1.0
27935,london33548573,1.0
27936,london33553876,2.0
27937,london33555601,2.0
27938,london33556075,1.0
27939,london33556508,1.0
27940,london33557094,1.0
27941,london33565719,2.0
27942,london3356929,2.0
27943,london33571846,1.0
27944,london33572484,2.0
27945,london33573668,2.0
27946,london33577680,3.0
27947,london33582536,2.0
27948,london33584762,2.0
27949,london33586320,1.0
27950,london33587256,1.0
27951,london33601088,2.0
27952,london33602011,1.0
27953,london33606274,2.0
27954,london33609779,1.0
27955,london33613635,1.0
27956,london33615314,1.0
27957,london33615585,1.0
27958,london33622809,1.0
27959,london33626082,3.0
27960,london33626925,1.0
27961,london3362818,1.0
27962,london33628265,2.0
27963,london33629637,2.0
27964,london33632432,2.0
27965,london33634250,1.0
27966,london33638294,2.0
27967,london33639648,3.0
27968,london33640184,1.0
27969,london3364246,1.0
27970,london33646326,2.0
27971,london33652392,3.0
27972,london33653109,1.0
27973,london3365479,1.0
27974,london33660869,2.0
27975,london33661445,2.0
27976,london33674560,1.0
27977,london33682673,1.0
27978,london33684049,1.0
27979,london33700882,3.0
27980,london3370428,1.0
27981,london3370472,1.0
27982,london33705281,2.0
27983,london33709582,3.0
27984,london33709752,2.0
27985,london33710497,3.0
27986,london33710804,2.0
27987,london33711818,2.0
27988,london33713883,3.0
27989,london33718340,1.0
27990,london33719185,3.0
27991,london33729226,2.0
27992,london33732974,2.0
27993,london33734397,2.0
27994,london33735494,3.0
27995,london33736994,1.0
27996,london33737295,1.0
27997,london33737716,1.0
27998,london33738834,4.0
27999,london33739660,3.0
28000,london33743243,1.0
28001,london33745031,1.0
28002,london33746134,1.0
28003,london33746476,1.0
28004,london3375491,1.0
28005,london33765843,2.0
28006,london33775310,3.0
28007,london33777868,2.0
28008,london33778592,2.0
28009,london33779085,2.0
28010,london33788048,1.0
28011,london33793617,2.0
28012,london33799456,1.0
28013,london33800648,2.0
28014,london33803147,1.0
28015,london33804111,2.0
28016,london33807902,2.0
28017,london338198,1.0
28018,london33820240,4.0
28019,london33823632,2.0
28020,london33824503,2.0
28021,london33825660,2.0
28022,london3383457,2.0
28023,london338354,2.0
28024,london33840593,3.0
28025,london33841408,2.0
28026,london33845269,1.0
28027,london33847391,2.0
28028,london33850798,2.0
28029,london33853219,1.0
28030,london33859562,3.0
28031,london33861078,1.0
28032,london33861365,3.0
28033,london33863465,1.0
28034,london33865049,2.0
28035,london33865618,1.0
28036,london33869524,1.0
28037,london33869810,1.0
28038,london33870155,3.0
28039,london33873355,1.0
28040,london3387650,4.0
28041,london33877108,1.0
28042,london33878787,2.0
28043,london338896,1.0
28044,london33891757,2.0
28045,london33892520,1.0
28046,london33894160,2.0
28047,london33895634,2.0
28048,london33898557,2.0
28049,london3390916,2.0
28050,london33919463,1.0
28051,london33924008,2.0
28052,london33926155,1.0
28053,london33927608,1.0
28054,london33928139,1.0
28055,london33929939,2.0
28056,london33930657,1.0
28057,london33935000,1.0
28058,london33939002,2.0
28059,london33939148,1.0
28060,london3393918,1.0
28061,london33939437,1.0
28062,london33940673,2.0
28063,london33952164,3.0
28064,london33953496,1.0
28065,london33953667,1.0
28066,london33955476,1.0
28067,london33959708,1.0
28068,london33960470,2.0
28069,london33961905,2.0
28070,london33964284,1.0
28071,london33964293,2.0
28072,london33966869,1.0
28073,london3396807,2.0
28074,london33971057,2.0
28075,london33981556,2.0
28076,london33984464,1.0
28077,london33987241,2.0
28078,london33987615,2.0
28079,london33990486,2.0
28080,london3400029,2.0
28081,london34006508,1.0
28082,london34008174,2.0
28083,london3400832,2.0
28084,london34012882,1.0
28085,london3401896,2.0
28086,london34028264,1.0
28087,london34039779,4.0
28088,london3404297,1.0
28089,london34043028,1.0
28090,london340435,1.0
28091,london34050812,1.0
28092,london34051193,1.0
28093,london34052949,1.0
28094,london34056043,1.0
28095,london34057160,1.0
28096,london34057321,1.0
28097,london34057439,1.0
28098,london34057526,1.0
28099,london34062485,2.0
28100,london34062806,1.0
28101,london34064138,2.0
28102,london34068082,1.0
28103,london34071273,1.0
28104,london34071351,2.0
28105,london34073542,1.0
28106,london34077518,2.0
28107,london34088049,2.0
28108,london34089542,2.0
28109,london34089990,1.0
28110,london34090953,3.0
28111,london34100493,1.0
28112,london34104726,1.0
28113,london34105268,1.0
28114,london3410651,2.0
28115,london34108249,1.0
